Account_ID,Customer_ID,Branch_ID,Account_Type,Open_Date,Balance,Account_Status
ACC01653,CUST01653,BR023,Current,2022-06-25,102089.07,Active
ACC01666,CUST01666,BR033,Current,2023-05-19,93048.35,Active
ACC01673,CUST01673,BR025,Current,2023-08-23,26586.49,Active
ACC01702,CUST01702,BR036,Current,2023-07-19,68373.59,Active
ACC01711,CUST01711,BR043,Current,2022-02-17,36528.4,Active
ACC01719,CUST01719,BR028,Current,2021-12-21,37471.3,Active
ACC01722,CUST01722,BR040,Current,2024-04-12,89090.58,Active
ACC01729,CUST01729,BR036,Current,2022-11-20,186851.56,Active
ACC01730,CUST01730,BR042,Current,2022-04-09,28742.49,Active
ACC01734,CUST01734,BR013,Current,2023-04-01,28603.04,Active
ACC01753,CUST01753,BR005,Current,2023-04-24,78838,Active
ACC01760,CUST01760,BR048,Current,2024-07-12,48716,Active
ACC01774,CUST01774,BR032,Current,2022-08-07,84284.4,Active
ACC01797,CUST01797,BR011,Current,2022-04-07,63815.1,Active
ACC01801,CUST01801,BR001,Current,2021-06-02,81438.65,Active
ACC01810,CUST01810,BR005,Current,2024-02-23,114199.93,Active
ACC01815,CUST01815,BR041,Current,2023-05-10,60873.44,Active
ACC01821,CUST01821,BR033,Current,2023-04-14,152275.12,Active
ACC01833,CUST01833,BR039,Current,2021-02-14,11671.33,Active
ACC01853,CUST01853,BR026,Current,2021-10-23,174852.83,Active
ACC01854,CUST01854,BR017,Current,2021-07-27,153370.36,Active
ACC01864,CUST01864,BR005,Current,2024-01-09,19462.15,Active
ACC01865,CUST01865,BR033,Current,2022-07-30,93313.42,Active
ACC01883,CUST01883,BR044,Current,2024-07-14,83379.03,Active
ACC01884,CUST01884,BR037,Current,2023-12-08,53123.24,Active
ACC01894,CUST01894,BR021,Current,2023-03-10,33162.35,Active
ACC01913,CUST01913,BR034,Current,2023-12-25,152411.62,Active
ACC01916,CUST01916,BR036,Current,2021-11-07,65533.16,Active
ACC01937,CUST01937,BR025,Current,2024-01-19,67505.65,Active
ACC01959,CUST01959,BR040,Current,2024-03-28,31529.79,Active
ACC01977,CUST01977,BR050,Current,2024-02-21,55844.3,Active
ACC02002,CUST02002,BR049,Current,2021-12-16,93358.13,Active
ACC02034,CUST02034,BR020,Current,2021-03-18,239748.45,Active
ACC02051,CUST02051,BR046,Current,2023-09-04,32018.75,Active
ACC02054,CUST02054,BR038,Current,2022-12-11,99225.21,Active
ACC02063,CUST02063,BR019,Current,2024-03-26,160257.84,Active
ACC02073,CUST02073,BR037,Current,2022-12-01,64797.27,Active
ACC02080,CUST02080,BR016,Current,2023-05-30,57439.43,Active
ACC02081,CUST02081,BR050,Current,2021-06-18,11465.32,Active
ACC02086,CUST02086,BR028,Current,2022-06-11,113080.48,Active
ACC02089,CUST02089,BR013,Current,2022-11-08,52768.3,Active
ACC02091,CUST02091,BR019,Current,2021-04-11,48098.55,Active
ACC02092,CUST02092,BR033,Current,2023-06-03,36002.65,Active
ACC02096,CUST02096,BR004,Current,2021-09-05,55696.2,Active
ACC02107,CUST02107,BR001,Current,2023-03-10,20357.95,Active
ACC02122,CUST02122,BR007,Current,2021-10-25,18744.08,Active
ACC02124,CUST02124,BR025,Current,2022-07-07,40527.24,Active
ACC02134,CUST02134,BR036,Current,2023-01-17,90615.58,Active
ACC02144,CUST02144,BR045,Current,2022-07-29,21082.19,Active
ACC02165,CUST02165,BR046,Current,2021-03-10,69779.5,Active
ACC02175,CUST02175,BR014,Current,2023-01-06,25323.3,Active
ACC02181,CUST02181,BR020,Current,2022-12-02,107651.26,Active
ACC02189,CUST02189,BR043,Current,2023-06-22,90492.96,Active
ACC02198,CUST02198,BR040,Current,2023-09-20,75051.89,Active
ACC02202,CUST02202,BR046,Current,2022-10-01,67210.36,Active
ACC02205,CUST02205,BR041,Current,2022-03-05,140941.46,Active
ACC02208,CUST02208,BR026,Current,2023-11-11,78040.62,Active
ACC02219,CUST02219,BR024,Current,2023-04-29,101440.35,Active
ACC02227,CUST02227,BR003,Current,2021-07-11,42097.1,Active
ACC02246,CUST02246,BR018,Current,2024-01-05,101086.03,Active
ACC02313,CUST02313,BR015,Current,2022-10-04,36994.54,Active
ACC02333,CUST02333,BR022,Current,2022-02-11,181112.06,Active
ACC02335,CUST02335,BR029,Current,2022-10-13,118931.16,Active
ACC02336,CUST02336,BR028,Current,2023-02-27,26062.79,Active
ACC02355,CUST02355,BR047,Current,2023-06-20,14997.3,Active
ACC02360,CUST02360,BR046,Current,2021-07-19,103932.98,Active
ACC02377,CUST02377,BR037,Current,2021-04-15,62626.6,Active
ACC02406,CUST02406,BR022,Current,2022-08-14,22103.06,Active
ACC02424,CUST02424,BR034,Current,2021-11-11,279151.23,Active
ACC02463,CUST02463,BR011,Current,2021-06-14,57432.77,Active
ACC02478,CUST02478,BR031,Current,2021-05-31,43882.82,Active
ACC02485,CUST02485,BR011,Current,2021-05-04,72134.12,Active
ACC02497,CUST02497,BR024,Current,2024-03-28,26038.4,Active
ACC02507,CUST02507,BR015,Current,2021-10-02,29409.03,Active
ACC02510,CUST02510,BR025,Current,2021-08-25,59602.42,Active
ACC02534,CUST02534,BR034,Current,2021-08-14,19699.49,Active
ACC02541,CUST02541,BR035,Current,2023-01-31,58129.53,Active
ACC02542,CUST02542,BR029,Current,2021-09-17,37774.26,Active
ACC02589,CUST02589,BR033,Current,2021-11-06,25191.5,Active
ACC02601,CUST02601,BR037,Current,2024-03-08,102560.28,Active
ACC02628,CUST02628,BR004,Current,2024-03-15,25139.81,Active
ACC02655,CUST02655,BR008,Current,2021-12-14,51838.68,Active
ACC02670,CUST02670,BR039,Current,2022-12-24,170472.27,Active
ACC02682,CUST02682,BR012,Current,2023-10-13,210217.83,Active
ACC02685,CUST02685,BR011,Current,2023-06-28,65981.59,Active
ACC02687,CUST02687,BR040,Current,2022-03-11,39301.74,Active
ACC02691,CUST02691,BR035,Current,2021-07-09,61875.54,Active
ACC02694,CUST02694,BR012,Current,2022-09-27,23875.22,Active
ACC02709,CUST02709,BR019,Current,2024-05-02,12542.37,Active
ACC02716,CUST02716,BR037,Current,2023-12-20,67437.6,Active
ACC02721,CUST02721,BR024,Current,2023-09-28,72546.95,Active
ACC02725,CUST02725,BR024,Current,2024-05-14,96322.71,Active
ACC02727,CUST02727,BR007,Current,2022-02-07,55599.7,Active
ACC02747,CUST02747,BR048,Current,2024-04-09,15020.37,Active
ACC02763,CUST02763,BR042,Current,2023-05-02,69629.89,Active
ACC02767,CUST02767,BR037,Current,2024-06-25,34304.44,Active
ACC02769,CUST02769,BR002,Current,2023-02-27,48126.49,Active
ACC02793,CUST02793,BR017,Current,2024-02-01,68491.77,Active
ACC02803,CUST02803,BR049,Current,2023-09-28,138470.26,Active
ACC02806,CUST02806,BR003,Current,2021-09-11,50427.64,Active
ACC02808,CUST02808,BR031,Current,2022-02-14,122334.42,Active
ACC02812,CUST02812,BR048,Current,2023-05-09,251378.2,Active
ACC02828,CUST02828,BR045,Current,2023-07-26,77951.34,Active
ACC02870,CUST02870,BR030,Current,2024-04-18,76353.22,Active
ACC02880,CUST02880,BR021,Current,2021-05-06,36033.52,Active
ACC02885,CUST02885,BR026,Current,2023-01-23,16395.69,Active
ACC02889,CUST02889,BR029,Current,2024-01-24,52545.72,Active
ACC02895,CUST02895,BR008,Current,2022-04-13,64281.68,Active
ACC02901,CUST02901,BR002,Current,2023-02-02,28362.34,Active
ACC02910,CUST02910,BR014,Current,2024-01-06,138075.94,Active
ACC02919,CUST02919,BR012,Current,2022-02-26,102074.17,Active
ACC02927,CUST02927,BR028,Current,2021-12-16,21544.37,Active
ACC02929,CUST02929,BR047,Current,2023-03-03,62509.86,Active
ACC02934,CUST02934,BR016,Current,2023-12-01,93652.5,Active
ACC02938,CUST02938,BR028,Current,2023-01-10,61544.51,Active
ACC02942,CUST02942,BR002,Current,2022-03-01,100866.42,Active
ACC02949,CUST02949,BR026,Current,2022-03-08,43729.66,Active
ACC02951,CUST02951,BR018,Current,2023-02-14,23821.3,Active
ACC02981,CUST02981,BR040,Current,2021-05-11,74805.38,Active
ACC02985,CUST02985,BR042,Current,2022-01-25,47792.63,Active
ACC02986,CUST02986,BR001,Current,2022-05-22,12298.26,Active
ACC02989,CUST02989,BR040,Current,2023-06-23,48522.76,Active
ACC02992,CUST02992,BR004,Current,2024-03-24,36484.11,Active
ACC03005,CUST03005,BR006,Current,2021-10-04,66505.5,Active
ACC03021,CUST03021,BR048,Current,2022-04-11,282168.05,Active
ACC03027,CUST03027,BR044,Current,2022-12-13,19394.01,Active
ACC03035,CUST03035,BR026,Current,2022-09-07,27141.23,Active
ACC03036,CUST03036,BR025,Current,2022-08-13,212218.62,Active
ACC03051,CUST03051,BR029,Current,2022-01-22,14789.85,Active
ACC03061,CUST03061,BR019,Current,2021-11-01,513400.65,Active
ACC03078,CUST03078,BR045,Current,2022-05-22,39255.43,Active
ACC03085,CUST03085,BR004,Current,2024-04-11,77886.68,Active
ACC03103,CUST03103,BR035,Current,2022-10-11,198434.41,Active
ACC03119,CUST03119,BR027,Current,2022-11-02,62028.95,Active
ACC03129,CUST03129,BR040,Current,2023-04-11,317477.81,Active
ACC03133,CUST03133,BR021,Current,2022-01-25,127046.59,Active
ACC03135,CUST03135,BR016,Current,2022-04-02,10665.33,Active
ACC03139,CUST03139,BR050,Current,2024-05-06,29070.38,Active
ACC03146,CUST03146,BR025,Current,2021-10-27,59740.4,Active
ACC03148,CUST03148,BR014,Current,2022-05-26,35135.69,Active
ACC03151,CUST03151,BR047,Current,2023-11-01,206744.44,Active
ACC03169,CUST03169,BR021,Current,2024-05-01,53962.16,Active
ACC03173,CUST03173,BR037,Current,2021-04-20,107746.4,Active
ACC03231,CUST03231,BR026,Current,2022-12-02,277529.66,Active
ACC03248,CUST03248,BR049,Current,2022-11-17,42459.62,Active
ACC03261,CUST03261,BR037,Current,2022-08-03,20140.28,Active
ACC03263,CUST03263,BR037,Current,2022-08-30,79496.75,Active
ACC03264,CUST03264,BR044,Current,2022-12-09,84946.44,Active
ACC03266,CUST03266,BR012,Current,2022-07-12,83602.96,Active
ACC03281,CUST03281,BR024,Current,2024-03-19,95910.4,Active
ACC03289,CUST03289,BR022,Current,2023-11-17,83937.09,Active
ACC03294,CUST03294,BR049,Current,2022-11-21,10961.53,Active
ACC03312,CUST03312,BR026,Current,2021-01-25,328604.31,Active
ACC03313,CUST03313,BR027,Current,2023-11-10,33899.1,Active
ACC03318,CUST03318,BR001,Current,2022-05-15,36139.33,Active
ACC03320,CUST03320,BR030,Current,2022-04-07,55910.37,Active
ACC03324,CUST03324,BR033,Current,2021-05-15,31044.73,Active
ACC03328,CUST03328,BR039,Current,2024-03-21,89795.96,Active
ACC03330,CUST03330,BR033,Current,2024-03-27,45157.4,Active
ACC03339,CUST03339,BR049,Current,2022-10-30,54889.54,Active
ACC03350,CUST03350,BR024,Current,2023-09-09,112836.47,Active
ACC03354,CUST03354,BR010,Current,2021-11-08,56775.18,Active
ACC03357,CUST03357,BR003,Current,2023-09-25,16267.73,Active
ACC03362,CUST03362,BR011,Current,2021-05-29,69227.71,Active
ACC03368,CUST03368,BR044,Current,2022-07-14,61632.55,Active
ACC03385,CUST03385,BR023,Current,2022-09-28,100102.05,Active
ACC03435,CUST03435,BR044,Current,2024-05-09,42809.5,Active
ACC03453,CUST03453,BR035,Current,2024-03-22,54486.7,Active
ACC03460,CUST03460,BR042,Current,2022-07-29,101785.82,Active
ACC03470,CUST03470,BR047,Current,2022-05-28,79504.63,Active
ACC03492,CUST03492,BR034,Current,2021-11-17,37028.72,Active
ACC03499,CUST03499,BR035,Current,2021-08-26,41368.29,Active
ACC03508,CUST03508,BR016,Current,2023-09-21,76134.49,Active
ACC03511,CUST03511,BR042,Current,2024-01-05,55547.94,Active
ACC03526,CUST03526,BR006,Current,2024-03-20,48182.18,Active
ACC03559,CUST03559,BR027,Current,2023-03-30,56986.15,Active
ACC03567,CUST03567,BR045,Current,2021-09-26,51895.89,Active
ACC03571,CUST03571,BR038,Current,2022-10-21,69885.35,Active
ACC03573,CUST03573,BR020,Current,2023-06-02,69650.77,Active
ACC03590,CUST03590,BR042,Current,2021-07-13,35519.89,Active
ACC03592,CUST03592,BR037,Current,2023-09-08,130226.87,Active
ACC03603,CUST03603,BR005,Current,2023-11-10,124578.97,Active
ACC03617,CUST03617,BR021,Current,2021-03-27,148747.12,Active
ACC03619,CUST03619,BR024,Current,2021-10-16,134776.71,Active
ACC03625,CUST03625,BR033,Current,2023-06-25,205303.17,Active
ACC03639,CUST03639,BR037,Current,2021-12-24,37578.21,Active
ACC03640,CUST03640,BR014,Current,2023-07-19,150060.95,Active
ACC03649,CUST03649,BR050,Current,2023-11-13,86540.32,Active
ACC03655,CUST03655,BR003,Current,2022-12-31,24748.14,Active
ACC03656,CUST03656,BR040,Current,2024-03-15,101157.59,Active
ACC03657,CUST03657,BR046,Current,2023-08-08,19190.03,Active
ACC03671,CUST03671,BR033,Current,2021-09-23,201035,Active
ACC03673,CUST03673,BR050,Current,2022-01-17,35170.55,Active
ACC03678,CUST03678,BR041,Current,2022-01-02,41616.71,Active
ACC03700,CUST03700,BR048,Current,2022-09-25,247614.91,Active
ACC03729,CUST03729,BR007,Current,2021-07-07,57404.38,Active
ACC03735,CUST03735,BR001,Current,2023-02-01,130467.9,Active
ACC03750,CUST03750,BR017,Current,2022-12-10,157163.11,Active
ACC03775,CUST03775,BR043,Current,2023-08-23,27205.68,Active
ACC03803,CUST03803,BR036,Current,2023-10-14,188572.15,Active
ACC03807,CUST03807,BR043,Current,2023-06-24,24478.31,Active
ACC03808,CUST03808,BR022,Current,2023-04-13,35083.66,Active
ACC03809,CUST03809,BR001,Current,2021-05-29,57655.96,Active
ACC03827,CUST03827,BR032,Current,2023-12-02,96614.56,Active
ACC03832,CUST03832,BR029,Current,2023-03-10,70935.99,Active
ACC03868,CUST03868,BR011,Current,2023-01-12,44255.45,Active
ACC03872,CUST03872,BR047,Current,2023-03-09,37694.85,Active
ACC03875,CUST03875,BR001,Current,2022-10-18,43818.3,Active
ACC03876,CUST03876,BR001,Current,2024-05-29,27287.49,Active
ACC03887,CUST03887,BR034,Current,2024-01-29,39137.99,Active
ACC03908,CUST03908,BR020,Current,2023-05-01,26619.14,Active
ACC03918,CUST03918,BR039,Current,2022-02-07,39271.68,Active
ACC03928,CUST03928,BR010,Current,2022-09-10,29862.7,Active
ACC03934,CUST03934,BR018,Current,2021-12-28,94544.66,Active
ACC03959,CUST03959,BR034,Current,2022-07-16,47411.68,Active
ACC03970,CUST03970,BR043,Current,2021-05-08,103011.95,Active
ACC03974,CUST03974,BR020,Current,2023-03-19,66246.6,Active
ACC03988,CUST03988,BR043,Current,2022-08-15,95929.83,Active
ACC04021,CUST04021,BR018,Current,2022-09-26,120528.75,Active
ACC04032,CUST04032,BR009,Current,2022-11-28,74006.63,Active
ACC04044,CUST04044,BR011,Current,2021-08-24,228687.48,Active
ACC04052,CUST04052,BR031,Current,2022-03-31,61159.99,Active
ACC04066,CUST04066,BR039,Current,2024-04-09,56198.17,Active
ACC04070,CUST04070,BR045,Current,2022-08-03,85643,Active
ACC04078,CUST04078,BR035,Current,2024-04-05,891482.87,Active
ACC04099,CUST04099,BR020,Current,2022-11-30,9679.53,Active
ACC04103,CUST04103,BR020,Current,2022-01-22,40911.82,Active
ACC04125,CUST04125,BR044,Current,2023-07-14,9505.67,Active
ACC04140,CUST04140,BR032,Current,2024-06-11,34636.73,Active
ACC04143,CUST04143,BR002,Current,2021-12-15,67548.4,Active
ACC04180,CUST04180,BR043,Current,2022-08-22,35340.25,Active
ACC04194,CUST04194,BR041,Current,2021-02-06,134084.33,Active
ACC04202,CUST04202,BR006,Current,2023-07-16,64051.48,Active
ACC04218,CUST04218,BR015,Current,2021-08-11,26266.32,Active
ACC04228,CUST04228,BR013,Current,2021-12-22,59333.88,Active
ACC04231,CUST04231,BR003,Current,2024-05-08,147322.34,Active
ACC04236,CUST04236,BR008,Current,2024-07-24,31470.81,Active
ACC04240,CUST04240,BR037,Current,2022-03-22,25148.93,Active
ACC04251,CUST04251,BR009,Current,2024-02-18,41787.5,Active
ACC04292,CUST04292,BR040,Current,2023-04-05,69977.41,Active
ACC04316,CUST04316,BR023,Current,2023-03-07,47591.63,Active
ACC04321,CUST04321,BR038,Current,2021-12-26,42920.41,Active
ACC04328,CUST04328,BR009,Current,2023-07-28,51075.16,Active
ACC04329,CUST04329,BR021,Current,2021-12-26,24329.06,Active
ACC04349,CUST04349,BR042,Current,2022-01-26,168852.13,Active
ACC04387,CUST04387,BR049,Current,2021-04-27,142260.54,Active
ACC04391,CUST04391,BR049,Current,2023-03-09,75341.6,Active
ACC04411,CUST04411,BR037,Current,2022-09-26,121472.21,Active
ACC04433,CUST04433,BR015,Current,2024-02-21,185317.73,Active
ACC04435,CUST04435,BR019,Current,2021-08-06,106858.4,Active
ACC04444,CUST04444,BR042,Current,2022-03-30,49255.25,Active
ACC04464,CUST04464,BR008,Current,2023-06-18,80740.76,Active
ACC04476,CUST04476,BR030,Current,2024-06-21,75464.16,Active
ACC04480,CUST04480,BR040,Current,2024-01-30,89371.3,Active
ACC04482,CUST04482,BR026,Current,2023-11-25,142938.3,Active
ACC04504,CUST04504,BR039,Current,2022-01-13,78826.16,Active
ACC04508,CUST04508,BR018,Current,2021-07-28,35471.8,Active
ACC04511,CUST04511,BR018,Current,2022-10-27,60196.74,Active
ACC04527,CUST04527,BR016,Current,2022-01-06,25441.75,Active
ACC04545,CUST04545,BR050,Current,2021-04-27,376564.13,Active
ACC04559,CUST04559,BR043,Current,2021-06-05,72154.37,Active
ACC04566,CUST04566,BR017,Current,2022-10-16,129865.58,Active
ACC04579,CUST04579,BR047,Current,2022-12-24,32541.84,Active
ACC04596,CUST04596,BR017,Current,2022-06-02,31382.85,Active
ACC04609,CUST04609,BR027,Current,2021-08-22,65963.27,Active
ACC04611,CUST04611,BR039,Current,2022-10-30,65030.31,Active
ACC04615,CUST04615,BR029,Current,2024-02-19,23171.59,Active
ACC04616,CUST04616,BR014,Current,2021-04-29,80720,Active
ACC04624,CUST04624,BR046,Current,2022-10-02,83923.63,Active
ACC04646,CUST04646,BR028,Current,2021-11-07,101964.86,Active
ACC04652,CUST04652,BR019,Current,2022-11-15,115147.72,Active
ACC04663,CUST04663,BR025,Current,2023-10-31,61317.97,Active
ACC04676,CUST04676,BR045,Current,2024-01-26,117824.04,Active
ACC04677,CUST04677,BR032,Current,2023-09-30,58966.72,Active
ACC04680,CUST04680,BR020,Current,2024-02-26,18669.58,Active
ACC04693,CUST04693,BR011,Current,2024-03-22,97738.43,Active
ACC04696,CUST04696,BR047,Current,2021-06-28,57907.07,Active
ACC04707,CUST04707,BR025,Current,2021-04-20,58976.14,Active
ACC04718,CUST04718,BR037,Current,2024-01-11,67846.46,Active
ACC04725,CUST04725,BR012,Current,2023-05-15,55373.54,Active
ACC04749,CUST04749,BR026,Current,2024-02-23,96798.22,Active
ACC04766,CUST04766,BR027,Current,2021-10-23,59980.8,Active
ACC04808,CUST04808,BR018,Current,2024-05-07,60328.12,Active
ACC04823,CUST04823,BR032,Current,2023-12-20,31024.19,Active
ACC04825,CUST04825,BR029,Current,2022-07-02,75777.72,Active
ACC04828,CUST04828,BR007,Current,2022-08-18,68394.41,Active
ACC04829,CUST04829,BR043,Current,2022-05-08,191376.53,Active
ACC04838,CUST04838,BR013,Current,2023-01-09,28325.52,Active
ACC04863,CUST04863,BR001,Current,2024-06-17,55882.79,Active
ACC04869,CUST04869,BR003,Current,2023-06-13,6244.68,Active
ACC04872,CUST04872,BR018,Current,2022-01-13,45489.16,Active
ACC04882,CUST04882,BR046,Current,2021-04-05,215659.1,Active
ACC04884,CUST04884,BR021,Current,2021-08-23,35275,Active
ACC04916,CUST04916,BR001,Current,2023-01-22,43761.34,Active
ACC04922,CUST04922,BR025,Current,2021-10-31,241196.36,Active
ACC04930,CUST04930,BR010,Current,2024-05-12,59676.77,Active
ACC04932,CUST04932,BR042,Current,2024-04-13,6172.07,Active
ACC04937,CUST04937,BR022,Current,2021-12-21,117719.59,Active
ACC04954,CUST04954,BR030,Current,2021-11-05,29413.07,Active
ACC04960,CUST04960,BR006,Current,2021-07-01,24363.71,Active
ACC04967,CUST04967,BR018,Current,2023-03-07,313316.42,Active
ACC04969,CUST04969,BR019,Current,2021-10-05,105754.48,Active
ACC04972,CUST04972,BR031,Current,2024-03-06,35166.3,Active
ACC04980,CUST04980,BR036,Current,2021-07-31,59022.54,Active
ACC04992,CUST04992,BR037,Current,2023-02-27,42683.39,Active
ACC04994,CUST04994,BR026,Current,2021-07-26,175658.12,Active
ACC04995,CUST04995,BR014,Current,2021-04-01,102659.38,Active
ACC04996,CUST04996,BR047,Current,2024-01-08,64246.14,Active
ACC05000,CUST05000,BR048,Current,2023-01-07,35102.39,Active
ACC00035,CUST00035,BR006,Salary,2021-11-06,83685.36,Dormant
ACC00037,CUST00037,BR030,Salary,2023-02-08,319034.23,Dormant
ACC00137,CUST00137,BR011,Salary,2023-12-16,50022.19,Dormant
ACC00171,CUST00171,BR022,Salary,2022-04-16,86235.83,Dormant
ACC00202,CUST00202,BR017,Salary,2023-08-25,153648.67,Dormant
ACC00238,CUST00238,BR032,Salary,2021-12-27,9893.72,Dormant
ACC00253,CUST00253,BR039,Salary,2021-06-17,95938.85,Dormant
ACC00383,CUST00383,BR030,Salary,2023-02-19,95844.25,Dormant
ACC00397,CUST00397,BR029,Salary,2023-06-05,92922.87,Dormant
ACC00521,CUST00521,BR028,Salary,2023-10-02,26734.4,Dormant
ACC00547,CUST00547,BR041,Salary,2022-03-07,292511.76,Dormant
ACC00553,CUST00553,BR041,Salary,2022-04-22,56849.44,Dormant
ACC00666,CUST00666,BR010,Salary,2024-04-30,49880.87,Dormant
ACC00694,CUST00694,BR046,Salary,2021-11-20,88064.52,Dormant
ACC00752,CUST00752,BR044,Salary,2024-07-06,79620.92,Dormant
ACC00758,CUST00758,BR009,Salary,2024-01-24,28409.81,Dormant
ACC00768,CUST00768,BR005,Salary,2023-02-07,63694.95,Dormant
ACC00816,CUST00816,BR031,Salary,2021-05-18,159511.37,Dormant
ACC00831,CUST00831,BR047,Salary,2022-11-16,68068.58,Dormant
ACC00855,CUST00855,BR028,Salary,2021-07-28,92244.04,Dormant
ACC00858,CUST00858,BR018,Salary,2023-10-07,142840.63,Dormant
ACC00954,CUST00954,BR016,Salary,2024-03-06,17749.73,Dormant
ACC00969,CUST00969,BR049,Salary,2023-03-13,112409.62,Dormant
ACC00991,CUST00991,BR010,Salary,2021-12-13,108329.91,Dormant
ACC01024,CUST01024,BR045,Salary,2022-02-21,95395.4,Dormant
ACC01028,CUST01028,BR010,Salary,2022-05-26,126312.54,Dormant
ACC01075,CUST01075,BR043,Salary,2023-10-12,244103.58,Dormant
ACC01080,CUST01080,BR022,Salary,2021-11-18,42302.53,Dormant
ACC01108,CUST01108,BR021,Salary,2023-09-12,41286.33,Dormant
ACC01150,CUST01150,BR009,Salary,2023-08-11,302719.29,Dormant
ACC01258,CUST01258,BR044,Salary,2022-07-08,9876.25,Dormant
ACC01324,CUST01324,BR014,Salary,2024-06-06,90889.95,Dormant
ACC01428,CUST01428,BR050,Salary,2021-09-23,17109.25,Dormant
ACC01490,CUST01490,BR041,Salary,2021-11-15,275571.61,Dormant
ACC01649,CUST01649,BR031,Salary,2022-05-06,125516.65,Dormant
ACC01659,CUST01659,BR029,Salary,2023-09-02,74426.54,Dormant
ACC01675,CUST01675,BR009,Salary,2023-09-12,9727.5,Dormant
ACC01754,CUST01754,BR050,Salary,2022-12-31,65577.87,Dormant
ACC01757,CUST01757,BR029,Salary,2022-07-16,56428.89,Dormant
ACC01806,CUST01806,BR027,Salary,2023-01-04,126009.81,Dormant
ACC01875,CUST01875,BR037,Salary,2022-02-26,246406.06,Dormant
ACC01893,CUST01893,BR020,Salary,2023-12-22,27047.73,Dormant
ACC01897,CUST01897,BR003,Salary,2022-01-18,56361.56,Dormant
ACC01942,CUST01942,BR012,Salary,2021-10-01,102468.16,Dormant
ACC01953,CUST01953,BR044,Salary,2021-07-26,38243.3,Dormant
ACC02027,CUST02027,BR021,Salary,2021-07-28,17030.21,Dormant
ACC02139,CUST02139,BR025,Salary,2021-10-09,89201.51,Dormant
ACC02158,CUST02158,BR012,Salary,2023-03-12,55726.05,Dormant
ACC02379,CUST02379,BR038,Salary,2021-12-28,17881.81,Dormant
ACC02395,CUST02395,BR040,Salary,2022-11-10,15808.99,Dormant
ACC02476,CUST02476,BR034,Salary,2024-04-24,129682.12,Dormant
ACC02583,CUST02583,BR017,Salary,2023-02-13,65007.34,Dormant
ACC02690,CUST02690,BR039,Salary,2021-08-08,48067.99,Dormant
ACC02695,CUST02695,BR023,Salary,2021-10-30,189087.84,Dormant
ACC02864,CUST02864,BR041,Salary,2021-08-10,85289.04,Dormant
ACC02926,CUST02926,BR030,Salary,2023-05-06,66426.78,Dormant
ACC02953,CUST02953,BR001,Salary,2023-07-05,57792.45,Dormant
ACC03046,CUST03046,BR030,Salary,2023-01-15,34838.9,Dormant
ACC03069,CUST03069,BR047,Salary,2023-12-03,59280.44,Dormant
ACC03079,CUST03079,BR041,Salary,2023-11-15,68042.37,Dormant
ACC03082,CUST03082,BR004,Salary,2023-09-09,13468.67,Dormant
ACC03150,CUST03150,BR037,Salary,2021-05-02,44250.1,Dormant
ACC03227,CUST03227,BR018,Salary,2024-02-05,23361.55,Dormant
ACC03277,CUST03277,BR045,Salary,2023-05-14,46993.11,Dormant
ACC03302,CUST03302,BR026,Salary,2023-12-23,28444.24,Dormant
ACC03409,CUST03409,BR034,Salary,2022-08-18,51381.15,Dormant
ACC03455,CUST03455,BR026,Salary,2023-12-21,134562.25,Dormant
ACC03483,CUST03483,BR002,Salary,2021-05-13,53462.94,Dormant
ACC03714,CUST03714,BR026,Salary,2021-12-06,81687.01,Dormant
ACC03907,CUST03907,BR021,Salary,2023-05-23,88763.26,Dormant
ACC03938,CUST03938,BR003,Salary,2022-03-17,31449.84,Dormant
ACC04025,CUST04025,BR011,Salary,2023-08-17,98738.93,Dormant
ACC04090,CUST04090,BR029,Salary,2021-11-17,75210.67,Dormant
ACC04094,CUST04094,BR016,Salary,2022-08-12,31066.77,Dormant
ACC04095,CUST04095,BR016,Salary,2023-09-01,77988.02,Dormant
ACC04152,CUST04152,BR038,Salary,2022-10-30,64906.01,Dormant
ACC04197,CUST04197,BR010,Salary,2021-06-03,69780.89,Dormant
ACC04205,CUST04205,BR034,Salary,2023-07-03,115257.34,Dormant
ACC04245,CUST04245,BR036,Salary,2021-10-24,56438.28,Dormant
ACC04315,CUST04315,BR023,Salary,2024-04-22,134480.57,Dormant
ACC04317,CUST04317,BR034,Salary,2021-06-08,160168.19,Dormant
ACC04348,CUST04348,BR040,Salary,2022-06-07,79796.5,Dormant
ACC04351,CUST04351,BR017,Salary,2021-10-06,43445.99,Dormant
ACC04354,CUST04354,BR022,Salary,2021-11-18,49729.88,Dormant
ACC04372,CUST04372,BR021,Salary,2022-03-24,80113.04,Dormant
ACC04397,CUST04397,BR041,Salary,2022-03-28,113499.9,Dormant
ACC04633,CUST04633,BR035,Salary,2021-12-14,106273.99,Dormant
ACC04634,CUST04634,BR038,Salary,2021-04-29,81831.95,Dormant
ACC04649,CUST04649,BR033,Salary,2022-06-07,33515.75,Dormant
ACC04686,CUST04686,BR018,Salary,2021-03-28,81817.42,Dormant
ACC04711,CUST04711,BR019,Salary,2022-01-12,22835.31,Dormant
ACC04774,CUST04774,BR010,Salary,2023-01-02,51169.3,Dormant
ACC04783,CUST04783,BR022,Salary,2021-12-24,95924.88,Dormant
